name,score,updated_at
Shiwei Zhang,0.0,2026-03-14T03:25:28.876133
Kartik Kuckreja,0.0,2026-03-14T03:25:28.876145
Ziyan Xiong,0.0,2026-03-14T03:25:28.876149
Judith A. Anderson,0.0,2026-03-14T03:25:28.876153
Sergey Senkin,0.0,2026-03-14T03:25:28.876156
Haruna Shimotahira,0.0,2026-03-14T03:25:28.876159
Mitchell Peabody,0.0,2026-03-14T03:25:28.876163
Baijiaxin Ma,0.0,2026-03-14T03:25:28.876166
Arnav Rustagi,0.0,2026-03-14T03:25:28.876169
Sameer Chavan,0.0,2026-03-14T03:25:28.876172
Avital Radosher,0.0,2026-03-14T03:25:28.876176
Kinfung Chu,0.0,2026-03-14T03:25:28.876179
Mark C. Wissink,0.0,2026-03-14T03:25:28.876182
Georgiy Lobarev,0.0,2026-03-14T03:25:28.876185
Juxin Niu,0.0,2026-03-14T03:25:28.876189
Kongyang Chen,0.0,2026-03-14T03:25:28.876192
Eun Sun Yoo,1.0,2026-03-14T03:25:28.876196
Yaojun Cai,0.0,2026-03-14T03:25:28.876199
Soyeon Yi,1.0,2026-03-14T03:25:28.876202
Brian Johnson,0.0,2026-03-14T03:25:28.876205
Nikolas Khachaturov,0.0,2026-03-14T03:25:28.876208
Ikbeom Jeon,1.0,2026-03-14T03:25:28.876211
Sean Leventhal,0.0,2026-03-14T03:25:28.876215
J. Kaufeld,0.0,2026-03-14T03:25:28.876218
Oznur Kirmemis Alkan,0.0,2026-03-14T03:25:28.876221
Makoto Asakura,0.0,2026-03-14T03:25:28.876224
Sebastian Klöss,0.0,2026-03-14T03:25:28.876228
Vamshi Krishna Srirangam,0.0,2026-03-14T03:25:28.876231
Takehiro Hashimoto,0.0,2026-03-14T03:25:28.876234
Hidetoshi Ishiyama,0.0,2026-03-14T03:25:28.876238
Shima Eslami,0.0,2026-03-14T03:25:28.876241
Hemi Whaanga,0.0,2026-03-14T03:25:28.876244
Yih-Farn Chen,0.0,2026-03-14T03:25:28.876247
Ruina Sun,0.1,2026-03-14T03:25:28.876250
Monali Manohar,0.0,2026-03-14T03:25:28.876253
Mohammad-Javad Darvishi Bayazi,0.0,2026-03-14T03:25:28.876256
Felix J. Herrmann,0.0,2026-03-14T03:25:28.876260
Quan-Zen Ang,0.0,2026-03-14T03:25:28.876263
George Zheng,0.4,2026-03-14T03:25:28.876266
Peter Audano,0.0,2026-03-14T03:25:28.876269
G. W. Karl,0.0,2026-03-14T03:25:28.876272
Tim Verbelen,0.0,2026-03-14T03:25:28.876276
Teruhisa Murashima,0.0,2026-03-14T03:25:28.876279
Han-Gyoo Kim,1.0,2026-03-14T03:25:28.876282
Sai Sha,0.0,2026-03-14T03:25:28.876285
Chanin Tolson Woods,0.0,2026-03-14T03:25:28.876288
Eli Upfal,0.0,2026-03-14T03:25:28.876291
James Tin-Yau Kwok,0.0,2026-03-14T03:25:28.876294
KyungSoo Kim,1.0,2026-03-14T03:25:28.876297
Mohammed Shabbir Ali,0.0,2026-03-14T03:25:28.876301
Fei-Tzin Lee,0.0,2026-03-14T03:25:28.876304
Faye Duchin,0.0,2026-03-14T03:25:28.876306
Sebastian Hilsenbeck,0.0,2026-03-14T03:25:28.876309
Yasong Yang,0.0,2026-03-14T03:25:28.876313
S. Joon Park,1.0,2026-03-14T03:25:28.876316
Balaji Krishnamachari-Sampath,0.0,2026-03-14T03:25:28.876319
Dean A. Bodenham,0.0,2026-03-14T03:25:28.876322
Ibrahim Bechwati,0.0,2026-03-14T03:25:28.876325
Martin Pecka,0.0,2026-03-14T03:25:28.876328
Miaoliang Zhu,0.0,2026-03-14T03:25:28.876331
Nika Jurov,0.0,2026-03-14T03:25:28.876334
Junying Chen,0.0,2026-03-14T03:25:28.876338
Paul Kenyon,0.0,2026-03-14T03:25:28.876341
Marinus Burger,0.0,2026-03-14T03:25:28.876343
Phil Howson,0.0,2026-03-14T03:25:28.876347
Eva Silverstein,0.0,2026-03-14T03:25:28.876350
Ze Tang,0.0,2026-03-14T03:25:28.876353
Ole Kristian Ekseth,0.0,2026-03-14T03:25:28.876356
Julia Wunderle,0.0,2026-03-14T03:25:28.876359
Mark Palmeri,0.0,2026-03-14T03:25:28.876362
Thu D. Nguyen,0.0,2026-03-14T03:25:28.876366
Kyu-Yeul Lee,1.0,2026-03-14T03:25:28.876368
José María Delfino,0.0,2026-03-14T03:25:28.876371
Tim Steele,0.0,2026-03-14T03:25:28.876374
Mihai-Lucian Cristea,0.0,2026-03-14T03:25:28.876377
Junze Liu,0.0,2026-03-14T03:25:28.876380
Nate Hoobler,0.0,2026-03-14T03:25:28.876384
Lizhao Liu,0.0,2026-03-14T03:25:28.876387
Sylvia L. Osborn,0.0,2026-03-14T03:25:28.876390
Anaum Khan,0.0,2026-03-14T03:25:28.876393
Jessica Leven,0.0,2026-03-14T03:25:28.876396
Jie Lee,0.7,2026-03-14T03:25:28.876399
Milton L. Mueller,0.0,2026-03-14T03:25:28.876402
Mahek Desai,0.0,2026-03-14T03:25:28.876405
Arihant Chadda,0.0,2026-03-14T03:25:28.876409
Kazumasa Sawada,0.0,2026-03-14T03:25:28.876412
Emmanuel Acheampong,0.0,2026-03-14T03:25:28.876415
Mingxing Zhang,0.0,2026-03-14T03:25:28.876418
Yun-Chen Yu,0.0,2026-03-14T03:25:28.876421
Zhelong Wang,0.0,2026-03-14T03:25:28.876424
Martin Tapp,0.0,2026-03-14T03:25:28.876427
Anita K. Gandhi,0.0,2026-03-14T03:25:28.876430
Hagchang Lee,0.95,2026-03-14T03:25:28.876433
Annika H. Holmbom,0.0,2026-03-14T03:25:28.876437
Irem Gökçe Yildirim,0.0,2026-03-14T03:25:28.876440
José A. Gómez,0.0,2026-03-14T03:25:28.876443
Harri Jäppinen,0.0,2026-03-14T03:25:28.876446
Freshia Sackey,0.0,2026-03-14T03:25:28.876449
Seokyong Moon,1.0,2026-03-14T03:25:28.876452
Zheng Xu,0.0,2026-03-14T03:25:28.876455
Shuichi Endo,0.0,2026-03-14T03:25:28.876458
Michael Weiß,0.0,2026-03-14T03:25:28.876461
Eungbeom Kim,1.0,2026-03-14T03:25:28.876464
Brynja D. Sigurpálsdóttir,0.0,2026-03-14T03:25:28.876467
Juan Zambrano,0.0,2026-03-14T03:25:28.876470
Alpay Özcan,0.0,2026-03-14T03:25:28.876473
Ludovic Le Chat,0.0,2026-03-14T03:25:28.876477
Pablo Picazo-Sanchez,0.0,2026-03-14T03:25:28.876480
Wagner Toledo Corrêa,0.0,2026-03-14T03:25:28.876483
P. Alex Dow,0.0,2026-03-14T03:25:28.876486
Jeremy Pronk,0.0,2026-03-14T03:25:28.876489
Yan Shuo Tan,0.0,2026-03-14T03:25:28.876492
Cyril Faucher,0.0,2026-03-14T03:25:28.876496
M. Lightner,0.0,2026-03-14T03:25:28.876499
Ilya Nelkenbaum,0.0,2026-03-14T03:25:28.876502
Naoki Shimizu,0.0,2026-03-14T03:25:28.876505
Linjie Chen,0.0,2026-03-14T03:25:28.876508
Mengdi Tao,0.0,2026-03-14T03:25:28.876511
Mark Grivainis,0.0,2026-03-14T03:25:28.876514
Muhammad Zakir Khan,0.0,2026-03-14T03:25:28.876517
Giovanni Nassa,0.0,2026-03-14T03:25:28.876520
M. Martínez,0.0,2026-03-14T03:25:28.876523
Andrea Zanoni,0.0,2026-03-14T03:25:28.876526
Daniel Chillet,0.0,2026-03-14T03:25:28.876529
Derek J. Lomas,0.0,2026-03-14T03:25:28.876532
Xiu Yan,0.0,2026-03-14T03:25:28.876535
Zhenfang Chen,0.0,2026-03-14T03:25:28.876538
Sijin Peng,0.7,2026-03-14T03:25:28.876541
Markus Luczak-Rösch,0.0,2026-03-14T03:25:28.876544
Matthew Gerber,0.0,2026-03-14T03:25:28.876548
Hyeongcheol Kim,1.0,2026-03-14T03:25:28.876550
Tina Duong,0.7,2026-03-14T03:25:28.876553
Edward J. Cupples,0.0,2026-03-14T03:25:28.876556
Okkyun Woo,0.95,2026-03-14T03:25:28.876559
Clement Fuji-Tsang,0.0,2026-03-14T03:25:28.876562
Marika Cifor,0.0,2026-03-14T03:25:28.876566
Joel Dunham,0.0,2026-03-14T03:25:28.876569
Lisley Viraphong,0.0,2026-03-14T03:25:28.876572
Akio Yoshida,0.0,2026-03-14T03:25:28.876575
G. Manganelli,0.0,2026-03-14T03:25:28.876578
Waraporn Jirapanthong,0.0,2026-03-14T03:25:28.876581
Martin D. Fox,0.0,2026-03-14T03:25:28.876584
Mushegh Rafayelyan,0.0,2026-03-14T03:25:28.876587
Claude Cariou,0.0,2026-03-14T03:25:28.876591
Joerg Breuninger,0.0,2026-03-14T03:25:28.876594
Naveen Verma,0.0,2026-03-14T03:25:28.876597
Richeek Das,0.0,2026-03-14T03:25:28.876600
Jinye Zhang,0.15,2026-03-14T03:25:28.876603
Asi Elad (Elbaz),0.0,2026-03-14T03:25:28.876606
Baisuo Wang,0.0,2026-03-14T03:25:28.876609
David A. Mély,0.0,2026-03-14T03:25:28.876612
Guowen Yuan,0.0,2026-03-14T03:25:28.876615
Tim Danner,0.0,2026-03-14T03:25:28.876618
Jeanne Desplanques,0.0,2026-03-14T03:25:28.876621
Shermin Pei,0.0,2026-03-14T03:25:28.876624
Anett Schülke,0.0,2026-03-14T03:25:28.876627
Makoto Sato,0.0,2026-03-14T03:25:28.876630
David M. Goblirsch,0.0,2026-03-14T03:25:28.876633
Hanjiang Lin,0.0,2026-03-14T03:25:28.876636
Y. H. Loh,0.0,2026-03-14T03:25:28.876639
John Tresek,0.0,2026-03-14T03:25:28.876642
Carol Peters,0.0,2026-03-14T03:25:28.876645
Nathan Goulding-Hotta,0.0,2026-03-14T03:25:28.876648
Jonathan Mei,0.0,2026-03-14T03:25:28.876651
Sai-Kit Eng,0.0,2026-03-14T03:25:28.876654
Lukas Drexler,0.0,2026-03-14T03:25:28.876657
Nikolaos Barmpalios,0.0,2026-03-14T03:25:28.876660
Radhika S. Saksena,0.0,2026-03-14T03:25:28.876668
Bingyu Dong,0.0,2026-03-14T03:25:28.876671
Glenn R. Thompson,0.0,2026-03-14T03:25:28.876674
B. F. Kim,0.95,2026-03-14T03:25:28.876678
Huacan Wang,0.0,2026-03-14T03:25:28.876681
Chris Cornelis,0.0,2026-03-14T03:25:28.876684
Junli Yang,0.0,2026-03-14T03:25:28.876687
Yufeng Zhou,0.0,2026-03-14T03:25:28.876690
