name,score,updated_at
Seokhwan Jang,1.0,2026-03-14T00:27:30.841309
Xueru Li,0.0,2026-03-14T00:27:30.841323
Willem-Jan van Hoeve,0.0,2026-03-14T00:27:30.841327
S. A. Clark,0.0,2026-03-14T00:27:30.841331
Fuching Jack Chi,0.0,2026-03-14T00:27:30.841334
Sharon W. K. Wong,0.0,2026-03-14T00:27:30.841338
Peter Wild,0.0,2026-03-14T00:27:30.841341
Oscar Dias,0.0,2026-03-14T00:27:30.841344
Christian J. Griffioen,0.0,2026-03-14T00:27:30.841347
Michael Frissora,0.0,2026-03-14T00:27:30.841351
Yangyan Xiao,0.0,2026-03-14T00:27:30.841354
Chong He,0.1,2026-03-14T00:27:30.841358
Minjae Park,1.0,2026-03-14T00:27:30.841361
Bozena Mannová,0.0,2026-03-14T00:27:30.841364
Daiki Ikami,0.0,2026-03-14T00:27:30.841367
Neelanjan Bhowmik,0.0,2026-03-14T00:27:30.841370
Frédéric Zheng,0.4,2026-03-14T00:27:30.841374
Xuanpeng Zhu,0.0,2026-03-14T00:27:30.841377
Toshihide Ono,0.0,2026-03-14T00:27:30.841381
Yoshinobu Kano,0.0,2026-03-14T00:27:30.841384
Moshe Gabel,0.0,2026-03-14T00:27:30.841387
Mayank Raj,0.0,2026-03-14T00:27:30.841390
Om Ji Omer,0.4,2026-03-14T00:27:30.841393
Dragos Horvath,0.0,2026-03-14T00:27:30.841396
César Beltrán Castañón,0.0,2026-03-14T00:27:30.841400
James Priest,0.0,2026-03-14T00:27:30.841403
Paul Valiant,0.0,2026-03-14T00:27:30.841406
Siavash Ameli,0.0,2026-03-14T00:27:30.841410
Felipe Gustavo de Souza Gomes,0.0,2026-03-14T00:27:30.841413
Ching-Hsien Lee,0.0,2026-03-14T00:27:30.841416
Mohammad Nadeem,0.0,2026-03-14T00:27:30.841419
Luna Giovannini,0.0,2026-03-14T00:27:30.841423
Samuel Chan,0.0,2026-03-14T00:27:30.841426
Soumya Raychaudhuri,0.0,2026-03-14T00:27:30.841429
Jing Bai,0.0,2026-03-14T00:27:30.841432
Houcheng Jiang,0.0,2026-03-14T00:27:30.841435
Thomas Rischbeck,0.0,2026-03-14T00:27:30.841438
Gabriele Trovato,0.0,2026-03-14T00:27:30.841441
Funda Ergün,0.0,2026-03-14T00:27:30.841445
Abdul Rahman Abdurrab,0.0,2026-03-14T00:27:30.841448
Svend Rothmann Bonde,0.0,2026-03-14T00:27:30.841451
Leonard Mochizuki,0.4,2026-03-14T00:27:30.841455
Renzo Andri,0.0,2026-03-14T00:27:30.841458
Yuan Tang,0.0,2026-03-14T00:27:30.841461
Dhilon S. Patel,0.0,2026-03-14T00:27:30.841464
B. J. Ulrich,0.0,2026-03-14T00:27:30.841468
Mark R. Viant,0.0,2026-03-14T00:27:30.841471
Haonan Zhou,0.0,2026-03-14T00:27:30.841474
Kien Trung Ngo,0.0,2026-03-14T00:27:30.841478
Hong Sodoma,0.85,2026-03-14T00:27:30.841481
Gohar M. Kyureghyan,0.0,2026-03-14T00:27:30.841484
Ioannis Gasparis,0.0,2026-03-14T00:27:30.841487
Ralph G. Andrzejak,0.0,2026-03-14T00:27:30.841490
Jon G. Kuhl,0.0,2026-03-14T00:27:30.841494
Xinying Jia,0.0,2026-03-14T00:27:30.841497
Hannah Friederike Fischer,0.0,2026-03-14T00:27:30.841500
Kang Loon Ng,0.0,2026-03-14T00:27:30.841503
Alexey Gorodilov,0.0,2026-03-14T00:27:30.841506
Emanuela Bertocco,0.0,2026-03-14T00:27:30.841509
T. E. Deeter,0.0,2026-03-14T00:27:30.841512
Yiqun Su,0.0,2026-03-14T00:27:30.841515
Everardo Bárcenas,0.0,2026-03-14T00:27:30.841518
Felipe R. Monteiro,0.0,2026-03-14T00:27:30.841521
