name,score,updated_at
Joachim Vandersmissen,0.0,2026-03-14T04:56:56.790110
Joontaek Oh,1.0,2026-03-14T04:56:56.790123
Thomas S. Young,0.0,2026-03-14T04:56:56.790127
Kazuki Yamamoto,0.0,2026-03-14T04:56:56.790131
Spencer Hance,0.0,2026-03-14T04:56:56.790135
Joseph Bordogna,0.0,2026-03-14T04:56:56.790138
Duxin Zhu,0.0,2026-03-14T04:56:56.790142
Le Quan Ha,0.0,2026-03-14T04:56:56.790145
John R. Taylor,0.0,2026-03-14T04:56:56.790148
Chang-Hung Wu,0.0,2026-03-14T04:56:56.790152
Marie-Laure Charpignon,0.0,2026-03-14T04:56:56.790155
Jessica Fu,0.0,2026-03-14T04:56:56.790158
Tejas Srinivasan,0.0,2026-03-14T04:56:56.790161
Panho Lee,0.95,2026-03-14T04:56:56.790165
P. D. Newton,0.0,2026-03-14T04:56:56.790169
Iraj Hedayati,0.0,2026-03-14T04:56:56.790172
Matús Nemec,0.0,2026-03-14T04:56:56.790175
Yoshikazu Washizawa,0.0,2026-03-14T04:56:56.790179
Andrei Mircea,0.0,2026-03-14T04:56:56.790182
João H. Batista,0.0,2026-03-14T04:56:56.790185
Stephen Purpura,0.0,2026-03-14T04:56:56.790188
Stefan Berner,0.0,2026-03-14T04:56:56.790191
Francois Robert Hogan,0.0,2026-03-14T04:56:56.790194
Chenglong Qian,0.0,2026-03-14T04:56:56.790197
Christian Reinisch,0.0,2026-03-14T04:56:56.790200
Ljiljana Pasa-Tolic,0.0,2026-03-14T04:56:56.790204
Rebecca Ramnauth,0.0,2026-03-14T04:56:56.790207
Tieru Wang,0.0,2026-03-14T04:56:56.790210
Ahmad Al-Tawaha,0.0,2026-03-14T04:56:56.790213
L. Taylor Simpson,0.0,2026-03-14T04:56:56.790217
Joan Masó,0.0,2026-03-14T04:56:56.790220
Marianthi Markatou,0.0,2026-03-14T04:56:56.790223
Khaled Kaaniche,0.0,2026-03-14T04:56:56.790226
Thierry Delot,0.0,2026-03-14T04:56:56.790229
Stefano Battista,0.0,2026-03-14T04:56:56.790233
Wonho Ryu,1.0,2026-03-14T04:56:56.790236
Jack Y. B. Lee,0.4,2026-03-14T04:56:56.790239
Lucy H. Lin,0.0,2026-03-14T04:56:56.790242
Krzysztof Czuba,0.0,2026-03-14T04:56:56.790246
Erik Kruus,0.0,2026-03-14T04:56:56.790249
Nicholas R. Waytowich,0.0,2026-03-14T04:56:56.790253
Mike Fitz,0.0,2026-03-14T04:56:56.790256
Christoph Wolf,0.0,2026-03-14T04:56:56.790259
Chad Saunders,0.0,2026-03-14T04:56:56.790262
Libin Lu,0.0,2026-03-14T04:56:56.790265
Jason L. Hill,0.0,2026-03-14T04:56:56.790268
Igor Cavrak,0.0,2026-03-14T04:56:56.790272
Jumpei Kobayashi,0.0,2026-03-14T04:56:56.790275
Yuying Shang,0.0,2026-03-14T04:56:56.790278
Dennis K. Branstad,0.0,2026-03-14T04:56:56.790282
Shruti Pathak,0.0,2026-03-14T04:56:56.790285
Arun Thirupathi,0.0,2026-03-14T04:56:56.790288
Joseph McGill,0.0,2026-03-14T04:56:56.790291
Guido Martínez,0.0,2026-03-14T04:56:56.790294
Shan Rizvi,0.0,2026-03-14T04:56:56.790297
