name,score,updated_at
Hannah Pruse,0.0,2026-03-13T23:56:23.853640
Will Partain,0.0,2026-03-13T23:56:23.853654
Anniek Jansen,0.0,2026-03-13T23:56:23.853658
Copper Frances Giloth,0.0,2026-03-13T23:56:23.853668
J. van Someren,0.0,2026-03-13T23:56:23.853671
Rasha Alshehhi,0.0,2026-03-13T23:56:23.853674
Strahil Ristov,0.0,2026-03-13T23:56:23.853677
Dylan Finkbeiner,0.0,2026-03-13T23:56:23.853680
Steve Loughnan,0.0,2026-03-13T23:56:23.853683
Leixiao Zhu,0.0,2026-03-13T23:56:23.853686
Michal Yemini,0.0,2026-03-13T23:56:23.853689
Beixiong Zheng,0.0,2026-03-13T23:56:23.853692
András Geiszl,0.0,2026-03-13T23:56:23.853696
Andrea Torsello,0.0,2026-03-13T23:56:23.853699
Ankit Anand,0.0,2026-03-13T23:56:23.853702
Chaoming Liu,0.0,2026-03-13T23:56:23.853705
Robin Feng,0.0,2026-03-13T23:56:23.853708
Yunan Luo,0.0,2026-03-13T23:56:23.853711
Shui H. Motaghedi,0.0,2026-03-13T23:56:23.853714
Dan Li,0.0,2026-03-13T23:56:23.853717
Roberta Ferrario,0.0,2026-03-13T23:56:23.853719
Igor Rochlin,0.0,2026-03-13T23:56:23.853723
Xuechun Li,0.0,2026-03-13T23:56:23.853725
Vala Vakilian,0.0,2026-03-13T23:56:23.853728
Hari Govind V. K.,0.0,2026-03-13T23:56:23.853731
Emily B. Cooper,0.0,2026-03-13T23:56:23.853735
T. J. Rhodes,0.0,2026-03-13T23:56:23.853737
Susanne Hupfer,0.0,2026-03-13T23:56:23.853740
Liya Su,0.85,2026-03-13T23:56:23.853744
Juexin Lin,0.0,2026-03-13T23:56:23.853746
Kari Hamnes,0.0,2026-03-13T23:56:23.853749
Yuan-Yi Fan,0.0,2026-03-13T23:56:23.853752
Rachana Sreedhar,0.0,2026-03-13T23:56:23.853755
Ivaylo Ilinkin,0.0,2026-03-13T23:56:23.853758
Paulo Duarte,0.0,2026-03-13T23:56:23.853761
Debasish Ray Mohapatra,0.0,2026-03-13T23:56:23.853764
Jong-Sen Lee,0.3,2026-03-13T23:56:23.853766
Rahee Ghosh Peshawaria,0.3,2026-03-13T23:56:23.853770
Michael Kistler,0.0,2026-03-13T23:56:23.853773
Chinmay Hegde,0.0,2026-03-13T23:56:23.853776
Yuxiao Li,0.0,2026-03-13T23:56:23.853779
Dea Adhista,0.0,2026-03-13T23:56:23.853782
Samuel Mauch,0.0,2026-03-13T23:56:23.853785
Jim Browning,0.0,2026-03-13T23:56:23.853787
Jay Rainey,0.0,2026-03-13T23:56:23.853790
Hiroyuki Kido,0.0,2026-03-13T23:56:23.853793
Jessica Flathau,0.0,2026-03-13T23:56:23.853795
Wenhan Yu,0.0,2026-03-13T23:56:23.853798
Wai Teng Tang,0.0,2026-03-13T23:56:23.853801
Sebastian Robitzsch,0.0,2026-03-13T23:56:23.853804
Adi Vardi,0.0,2026-03-13T23:56:23.853807
J. Eric Taylor,0.0,2026-03-13T23:56:23.853809
Andrew DeOrio,0.0,2026-03-13T23:56:23.853813
Jooyoung Hwang,1.0,2026-03-13T23:56:23.853816
XiuFeng Xu,0.0,2026-03-13T23:56:23.853818
Greg Fowler,0.0,2026-03-13T23:56:23.853821
Thomas K. Callaway,0.0,2026-03-13T23:56:23.853824
Hao Xiang Li,0.0,2026-03-13T23:56:23.853827
Patricia Suriana,0.0,2026-03-13T23:56:23.853830
Xiaoyin Bai,0.0,2026-03-13T23:56:23.853833
Tianfang Chang,0.0,2026-03-13T23:56:23.853836
Thorsten Rehberg,0.0,2026-03-13T23:56:23.853839
Robert S. Pindyck,0.0,2026-03-13T23:56:23.853842
Mónica Domínguez,0.0,2026-03-13T23:56:23.853845
László T. Tóth,0.0,2026-03-13T23:56:23.853848
Otto E. Herrmann,0.0,2026-03-13T23:56:23.853851
Helei Yang,0.0,2026-03-13T23:56:23.853854
Rui Fukushima,0.0,2026-03-13T23:56:23.853857
Mélodie Daniel,0.0,2026-03-13T23:56:23.853860
Huaiyi Zhu,0.0,2026-03-13T23:56:23.853863
Mislav Balunovic,0.0,2026-03-13T23:56:23.853866
Robert S. McEwen,0.0,2026-03-13T23:56:23.853869
Wendong Chen,0.0,2026-03-13T23:56:23.853871
Ruizhi Cao,0.0,2026-03-13T23:56:23.853874
Xingyu Ren,0.0,2026-03-13T23:56:23.853877
A. k. m Mahamud,0.0,2026-03-13T23:56:23.853880
Yasar Kemal Alp,0.0,2026-03-13T23:56:23.853882
Ibrahim Numanagic,0.0,2026-03-13T23:56:23.853885
Weiyang Li,0.0,2026-03-13T23:56:23.853888
Samarth Singhal,0.0,2026-03-13T23:56:23.853891
Joshua Kavner,0.0,2026-03-13T23:56:23.853894
Marian C. Neidert,0.0,2026-03-13T23:56:23.853896
Salessawi Ferede Yitbarek,0.0,2026-03-13T23:56:23.853900
Renwei Luo,0.0,2026-03-13T23:56:23.853903
Menghan Zhou,0.0,2026-03-13T23:56:23.853906
Petra Becker-Pechau,0.0,2026-03-13T23:56:23.853909
J. B. Kane,0.0,2026-03-13T23:56:23.853911
Amaru Cuba Gyllensten,0.0,2026-03-13T23:56:23.853914
Mehmet Ercan Yildiz,0.0,2026-03-13T23:56:23.853917
Hansoo Lee,0.95,2026-03-13T23:56:23.853920
Sungho Jo,1.0,2026-03-13T23:56:23.853923
Jian Yin,0.0,2026-03-13T23:56:23.853926
Xiumei Li,0.0,2026-03-13T23:56:23.853928
Mehdi Terdjimi,0.0,2026-03-13T23:56:23.853931
Ravishankar Rao Vallabhajosyula,0.0,2026-03-13T23:56:23.853934
Mike Bartley,0.0,2026-03-13T23:56:23.853937
Zian Li,0.0,2026-03-13T23:56:23.853940
Dhivya Chinnappa,0.0,2026-03-13T23:56:23.853942
Chunqi Wu,0.0,2026-03-13T23:56:23.853945
Tianjian Chen,0.0,2026-03-13T23:56:23.853948
Vincent Buso,0.0,2026-03-13T23:56:23.853950
Ioannis Koltsidas,0.0,2026-03-13T23:56:23.853953
Jiedong Lou,0.0,2026-03-13T23:56:23.853956
Kenji Cho,0.4,2026-03-13T23:56:23.853959
Guido Krempel,0.0,2026-03-13T23:56:23.853961
Axel Mönkeberg,0.0,2026-03-13T23:56:23.853964
Kaimin Zhang,0.0,2026-03-13T23:56:23.853967
Aleksandar Nanevski,0.0,2026-03-13T23:56:23.853970
Damian Menscher,0.0,2026-03-13T23:56:23.853972
Jean-François Remacle,0.0,2026-03-13T23:56:23.853975
Loris Giulivi,0.0,2026-03-13T23:56:23.853978
Naaman Tan,0.0,2026-03-13T23:56:23.853981
Stacie Severyn,0.0,2026-03-13T23:56:23.853984
Farooq Khan,0.0,2026-03-13T23:56:23.853987
Adam N. Marx,0.0,2026-03-13T23:56:23.853989
Shuo Yin,0.0,2026-03-13T23:56:23.853992
Yulong Ye,0.0,2026-03-13T23:56:23.853995
Subrata Banerjee,0.0,2026-03-13T23:56:23.853998
Joël Chevrier,0.0,2026-03-13T23:56:23.854001
Alessandro Amoroso,0.0,2026-03-13T23:56:23.854004
Robert L. Sugar,0.0,2026-03-13T23:56:23.854006
Xuegang Yu,0.0,2026-03-13T23:56:23.854009
Chuanming Tang,0.0,2026-03-13T23:56:23.854012
Jiandan Zheng,0.0,2026-03-13T23:56:23.854014
Tayfun Elmas,0.0,2026-03-13T23:56:23.854017
Seth Neel,0.0,2026-03-13T23:56:23.854020
Yongqin Zhang,0.0,2026-03-13T23:56:23.854022
Yaolong Wang,0.0,2026-03-13T23:56:23.854025
Olivier Peau,0.0,2026-03-13T23:56:23.854028
Janie Pumphrey,0.0,2026-03-13T23:56:23.854031
Bruno M. Ferreira,0.0,2026-03-13T23:56:23.854034
Glyn Ford,0.0,2026-03-13T23:56:23.854037
Hirofumi Takeda,0.0,2026-03-13T23:56:23.854040
M. A Hassan,0.0,2026-03-13T23:56:23.854042
Andre Foehr,0.0,2026-03-13T23:56:23.854045
Xiaolin Ren,0.0,2026-03-13T23:56:23.854048
Helya Hosseini,0.0,2026-03-13T23:56:23.854051
Lawrence S. Melen,0.0,2026-03-13T23:56:23.854053
Ertan Onur,0.0,2026-03-13T23:56:23.854056
Marat Akhin,0.0,2026-03-13T23:56:23.854059
Zengfeng Huang,0.0,2026-03-13T23:56:23.854062
Charles Sugnet,0.0,2026-03-13T23:56:23.854065
B. D. V. Smith,0.0,2026-03-13T23:56:23.854068
Hisao Ichijo,0.0,2026-03-13T23:56:23.854071
Emily R. Blem,0.0,2026-03-13T23:56:23.854073
David J. C. Alders,0.0,2026-03-13T23:56:23.854076
Salvatore Orlando,0.0,2026-03-13T23:56:23.854079
Pradeep Bansal,0.0,2026-03-13T23:56:23.854081
Jean-Sylvain Camier,0.0,2026-03-13T23:56:23.854084
Shaojie Bai,0.0,2026-03-13T23:56:23.854087
Ariel Shahar,0.0,2026-03-13T23:56:23.854089
Wenbo Tao,0.0,2026-03-13T23:56:23.854092
Moritz Mühlhausen,0.0,2026-03-13T23:56:23.854095
Chun Wong,0.0,2026-03-13T23:56:23.854098
Parsa Ghaffari,0.0,2026-03-13T23:56:23.854101
Jan-Christian Hütter,0.0,2026-03-13T23:56:23.854104
William R. Moser,0.0,2026-03-13T23:56:23.854106
W. Dai,0.0,2026-03-13T23:56:23.854109
Wenting Shen,0.0,2026-03-13T23:56:23.854112
Hua Duan,0.0,2026-03-13T23:56:23.854115
Wataru Nakai,0.0,2026-03-13T23:56:23.854118
J. H. V. Gilbert,0.0,2026-03-13T23:56:23.854121
Shizhuo Li,0.0,2026-03-13T23:56:23.854124
Yaraslau Ivashinka,0.0,2026-03-13T23:56:23.854126
Xiaoyao Zhong,0.0,2026-03-13T23:56:23.854129
Uwe Briem,0.0,2026-03-13T23:56:23.854132
Gianna Weber,0.0,2026-03-13T23:56:23.854135
Julian Martin Eisenschlos,0.0,2026-03-13T23:56:23.854137
