name,score,updated_at
Zongben Xu,0.0,2026-03-14T05:41:00.335012
Carlos R. Medina Temme,0.0,2026-03-14T05:41:00.335024
Taylor Kelly,0.0,2026-03-14T05:41:00.335028
Teruo Higashino,0.0,2026-03-14T05:41:00.335032
Priscilla Briggs,0.0,2026-03-14T05:41:00.335035
Hansheng Jiang,0.0,2026-03-14T05:41:00.335039
Andrija Petrovic,0.0,2026-03-14T05:41:00.335042
Alan Derr,0.0,2026-03-14T05:41:00.335045
Philip Avery,0.0,2026-03-14T05:41:00.335049
Christina Lui,0.0,2026-03-14T05:41:00.335052
Taline Mardirossian,0.0,2026-03-14T05:41:00.335055
Bruce Ashton,0.0,2026-03-14T05:41:00.335059
Thomas Prantl,0.0,2026-03-14T05:41:00.335062
Jonathan Dou,0.0,2026-03-14T05:41:00.335065
Musa Blake,0.4,2026-03-14T05:41:00.335069
Weihua Zhang,0.0,2026-03-14T05:41:00.335072
Kaiming Nan,0.0,2026-03-14T05:41:00.335075
Ameen Ali,0.0,2026-03-14T05:41:00.335079
I. Stephen Choi,0.85,2026-03-14T05:41:00.335082
John Chapin,0.0,2026-03-14T05:41:00.335085
Michael Smyth,0.0,2026-03-14T05:41:00.335088
Ziqiong Lu,0.0,2026-03-14T05:41:00.335091
Xuerui Zhang,0.0,2026-03-14T05:41:00.335095
Peter Priller,0.0,2026-03-14T05:41:00.335098
Bram Vanschoenwinkel,0.0,2026-03-14T05:41:00.335101
Amaury Pouly,0.0,2026-03-14T05:41:00.335105
Vincent Létourneau,0.0,2026-03-14T05:41:00.335108
Ameya Bhagat,0.0,2026-03-14T05:41:00.335112
Erand Smakaj,0.0,2026-03-14T05:41:00.335115
Youngjoon Yu,1.0,2026-03-14T05:41:00.335118
Matthew Chantry,0.0,2026-03-14T05:41:00.335121
Ling Shi,0.0,2026-03-14T05:41:00.335124
Auri M. R. Vincenzi,0.0,2026-03-14T05:41:00.335128
Benjamin J. Lengerich,0.0,2026-03-14T05:41:00.335131
Enrique Morett,0.0,2026-03-14T05:41:00.335134
