name,score,updated_at
Francesco Busolin,0.0,2026-03-14T08:36:30.487057
Chaojun Ni,0.0,2026-03-14T08:36:30.487070
Roman Kniazev,0.0,2026-03-14T08:37:13.173547
Sigal Berman,0.0,2026-03-14T08:37:13.173560
Pei Ouyang,0.0,2026-03-14T08:37:13.173564
Frank Cao,0.7,2026-03-14T08:37:13.173568
Francesco Giovannoni,0.0,2026-03-14T08:37:13.173572
Nikolaos Papadopoulos,0.0,2026-03-14T08:37:13.173575
Wolfgang Becker,0.0,2026-03-14T08:37:13.173579
Khalid Elbadawi,0.0,2026-03-14T08:37:13.173582
Ravikiran Rajagopal,0.0,2026-03-14T08:37:13.173585
Hongpeng Guo,0.0,2026-03-14T08:37:13.173588
Pedro Brandão,0.0,2026-03-14T08:37:13.173592
Khaled El-Sayed,0.0,2026-03-14T08:37:13.173595
Behzad Sajadi,0.0,2026-03-14T08:37:13.173598
Weiyang Mo,0.0,2026-03-14T08:37:13.173602
Rujia Dai,0.0,2026-03-14T08:37:13.173605
David Matheson,0.0,2026-03-14T08:37:13.173608
Cécile Delcourt,0.0,2026-03-14T08:37:13.173611
Paul J. Whitbread,0.0,2026-03-14T08:37:13.173614
Damian Abood,0.0,2026-03-14T08:37:13.173617
Frank Zhang,0.4,2026-03-14T08:37:13.173620
Joshua Palay,0.0,2026-03-14T08:37:13.173623
André S. E. Koster,0.0,2026-03-14T08:37:13.173627
Hung-Hin So,0.0,2026-03-14T08:37:13.173629
Niccolò Monni,0.0,2026-03-14T08:37:13.173633
Rangasayee Lalgudi Chandrasekaran,0.0,2026-03-14T08:37:13.173636
Zelei Cheng,0.0,2026-03-14T08:37:13.173639
Paul Ahokas,0.0,2026-03-14T08:37:13.173642
Sergei Novozhilov,0.0,2026-03-14T08:37:13.173645
Shijin Xu,0.0,2026-03-14T08:37:13.173648
Monnie McGee,0.0,2026-03-14T08:37:13.173651
Dajana Lobbes,0.0,2026-03-14T08:37:13.173654
