name,score,updated_at
Jihoon Kwon,1.0,2026-03-14T04:15:30.243504
Daiqi Shi,0.0,2026-03-14T04:15:30.243517
Kenneth Long,0.0,2026-03-14T04:15:30.243521
Sidney Givigi,0.0,2026-03-14T04:15:30.243525
Ryoei Takahashi,0.0,2026-03-14T04:15:30.243528
L. Roytman,0.0,2026-03-14T04:15:30.243531
H. Ohkawa,0.9,2026-03-14T04:15:30.243535
Qiang Xu,0.0,2026-03-14T04:15:30.243538
Daniel L. McDonald,0.0,2026-03-14T04:15:30.243542
David M. Kunzman,0.0,2026-03-14T04:15:30.243545
Sayaka Nagai,0.0,2026-03-14T04:15:30.243548
Dorien Simon,0.0,2026-03-14T04:15:30.243552
Xiyuan Song,0.0,2026-03-14T04:15:30.243555
Md. Altaf-Ul-Amin,0.0,2026-03-14T04:15:30.243558
Suresh Kannan,0.0,2026-03-14T04:15:30.243562
Andrea Bertazzi,0.0,2026-03-14T04:15:30.243565
Kazukuni Kobara,0.0,2026-03-14T04:15:30.243568
Alberto A. Del Barrio,0.0,2026-03-14T04:15:30.243572
Jin-Seo Kim,1.0,2026-03-14T04:15:30.243575
Surgan Jandial,0.0,2026-03-14T04:15:30.243578
Christina Boucher,0.0,2026-03-14T04:15:30.243582
Jong-Mo Kum,1.0,2026-03-14T04:15:30.243585
Harry Raymond Joseph,0.0,2026-03-14T04:15:30.243588
Layne T. Watson,0.0,2026-03-14T04:15:30.243591
Daniel C. DuVarney,0.0,2026-03-14T04:15:30.243594
Valeria Ioannucci,0.0,2026-03-14T04:15:30.243598
Harsha K. Pelimuhandiram,0.0,2026-03-14T04:15:30.243601
Dean Karavite,0.0,2026-03-14T04:15:30.243604
Larry Brisson,0.0,2026-03-14T04:15:30.243607
Colin Connaughton,0.0,2026-03-14T04:15:30.243610
Gustavo Patow,0.0,2026-03-14T04:15:30.243613
Azzam Mourad,0.0,2026-03-14T04:15:30.243616
Xiangru Lian,0.0,2026-03-14T04:15:30.243619
Charles He,0.4,2026-03-14T04:15:30.243623
Saad Harous,0.0,2026-03-14T04:15:30.243626
Gyeol Han,0.95,2026-03-14T04:15:30.243629
Guoji Fu,0.0,2026-03-14T04:15:30.243632
Josep Fernández,0.0,2026-03-14T04:15:30.243635
Dan R. Corpon,0.0,2026-03-14T04:15:30.243638
Kiran Tomlinson,0.0,2026-03-14T04:15:30.243642
Yoshihiro Tamura,0.0,2026-03-14T04:15:30.243645
Jinglun Zhang,0.0,2026-03-14T04:15:30.243648
Paul Murray,0.0,2026-03-14T04:15:30.243651
Heqing Wang,0.0,2026-03-14T04:15:30.243654
Takanori Nakane,0.0,2026-03-14T04:15:30.243657
Fung Xie,0.0,2026-03-14T04:15:30.243660
Adarsh Djeacoumar,0.0,2026-03-14T04:15:30.243669
Patrick Paitz,0.0,2026-03-14T04:15:30.243672
Lutz Eckstein,0.0,2026-03-14T04:15:30.243675
Ross McKegney,0.0,2026-03-14T04:15:30.243678
Huanyong Liu,0.0,2026-03-14T04:15:30.243681
Benoit Tremblay,0.0,2026-03-14T04:15:30.243684
Layla K. Kamel,0.0,2026-03-14T04:15:30.243687
J. Michael Brown,0.0,2026-03-14T04:15:30.243690
Kate Farina,0.0,2026-03-14T04:15:30.243693
Oscar Moreno,0.0,2026-03-14T04:15:30.243696
José P. Zagal,0.0,2026-03-14T04:15:30.243699
Choochart Haruechaiyasak,0.0,2026-03-14T04:15:30.243702
David Liau,0.0,2026-03-14T04:15:30.243705
Zizhen Deng,0.0,2026-03-14T04:15:30.243708
Avinash Abhyankar,0.0,2026-03-14T04:15:30.243711
Shou-Chun Yin,0.0,2026-03-14T04:15:30.243714
Divya Shanmugam,0.0,2026-03-14T04:15:30.243717
Nicklas Bo Jensen,0.0,2026-03-14T04:15:30.243720
Kelly Bergstrom,0.0,2026-03-14T04:15:30.243724
M. S. Chapman,0.0,2026-03-14T04:15:30.243727
Sungmin Yoon,1.0,2026-03-14T04:15:30.243731
Mohammad Islam,0.0,2026-03-14T04:15:30.243734
Roberto Bresin,0.0,2026-03-14T04:15:30.243737
Mattia Mantovani,0.0,2026-03-14T04:15:30.243740
Austin T. Stephens,0.0,2026-03-14T04:15:30.243744
Nong Xiao,0.0,2026-03-14T04:15:30.243747
David Margrave,0.0,2026-03-14T04:15:30.243750
John M. Koomen,0.0,2026-03-14T04:15:30.243753
Chongfeng Fan,0.0,2026-03-14T04:15:30.243756
Honglin Fang,0.0,2026-03-14T04:15:30.243759
Doru Bercea,0.0,2026-03-14T04:15:30.243762
Zijian An,0.0,2026-03-14T04:15:30.243765
Jiadong Lu,0.0,2026-03-14T04:15:30.243768
Martina Sereni,0.0,2026-03-14T04:15:30.243772
Matthew R. Bunting,0.0,2026-03-14T04:15:30.243774
Vinay Joseph Ribeiro,0.0,2026-03-14T04:15:30.243778
Tianyu Huai,0.0,2026-03-14T04:15:30.243781
Edward Kung,0.0,2026-03-14T04:15:30.243784
Ayaka Nishi,0.0,2026-03-14T04:15:30.243787
Chantal Ackermann,0.0,2026-03-14T04:15:30.243790
Branka Mirchevska,0.0,2026-03-14T04:15:30.243793
Paulo Ricardo Branco da Silva,0.0,2026-03-14T04:15:30.243796
Shiya Zeng,0.0,2026-03-14T04:15:30.243799
Christopher Goodin,0.0,2026-03-14T04:15:30.243802
Nicholas Abram,0.0,2026-03-14T04:15:30.243805
Martin Köstinger,0.0,2026-03-14T04:15:30.243808
Vincenzo Ciancia,0.0,2026-03-14T04:15:30.243811
Amihay Elboher,0.0,2026-03-14T04:15:30.243814
Zhiguo Jiang,0.0,2026-03-14T04:15:30.243818
Walter Wohlkinger,0.0,2026-03-14T04:15:30.243821
Stephen W. Daniel,0.0,2026-03-14T04:15:30.243824
Hiroshi Muraoka,0.0,2026-03-14T04:15:30.243828
Luiz Homem de Mello,0.0,2026-03-14T04:15:30.243830
Theodore Long,0.0,2026-03-14T04:15:30.243833
Joshua Hang Sai Ip,0.0,2026-03-14T04:15:30.243836
Hemanth Venkateswara,0.0,2026-03-14T04:15:30.243840
Frédéric Dufaux,0.0,2026-03-14T04:15:30.243843
Mehrdad Maleki,0.0,2026-03-14T04:15:30.243846
Redwan Ibne Seraj Khan,0.0,2026-03-14T04:15:30.243850
Ebba Thora Hvannberg,0.0,2026-03-14T04:15:30.243852
Phil Oh,0.85,2026-03-14T04:15:30.243856
Shahrooz Abghari,0.0,2026-03-14T04:15:30.243859
Jacob Burnim,0.0,2026-03-14T04:15:30.243861
Connor Lennox,0.0,2026-03-14T04:15:30.243865
Nishant Pandey,0.0,2026-03-14T04:15:30.243868
S. Krishnan,0.0,2026-03-14T04:15:30.243871
Isabel Serra,0.0,2026-03-14T04:15:30.243874
Laure Morelle,0.0,2026-03-14T04:15:30.243877
Tin Kuculo,0.0,2026-03-14T04:15:30.243880
Theodore O. Brunner,0.0,2026-03-14T04:15:30.243883
Kris De Brabanter,0.0,2026-03-14T04:15:30.243886
Lieyong Zou,0.0,2026-03-14T04:15:30.243889
Pedro Amo-López,0.0,2026-03-14T04:15:30.243892
Shvat Messica,0.0,2026-03-14T04:15:30.243895
Anatoli U. Shein,0.0,2026-03-14T04:15:30.243898
Debi Prasad Das,0.0,2026-03-14T04:15:30.243901
María Fuentes Fort,0.0,2026-03-14T04:15:30.243903
Sigríðour Benediktsdóttir,0.0,2026-03-14T04:15:30.243907
Arnon Cohen,0.0,2026-03-14T04:15:30.243910
Shinri Sano,0.0,2026-03-14T04:15:30.243913
Matteo Tajana,0.0,2026-03-14T04:15:30.243915
Catherine A. Fitch,0.0,2026-03-14T04:15:30.243918
Yong Shu,0.1,2026-03-14T04:15:30.243921
Srinivas Pinisetty,0.0,2026-03-14T04:15:30.243925
Ze Wang,0.0,2026-03-14T04:15:30.243928
Kiyoshi Hashimoto,0.0,2026-03-14T04:15:30.243931
MohammadHossein Bateni,0.0,2026-03-14T04:15:30.243934
Youngjune L. Gwon,1.0,2026-03-14T04:15:30.243937
Binbin Guan,0.0,2026-03-14T04:15:30.243940
Shengchang Xiao,0.0,2026-03-14T04:15:30.243944
Shogo Nishi,0.0,2026-03-14T04:15:30.243947
Adrian-Vasile Catana,0.0,2026-03-14T04:15:30.243950
Xiaomin Chang,0.0,2026-03-14T04:15:30.243953
Tim Warnecke,0.0,2026-03-14T04:15:30.243955
Elvis Han Cui,0.4,2026-03-14T04:15:30.243959
Shibbir Ahmed,0.0,2026-03-14T04:15:30.243962
S. Ramaneswaran,0.0,2026-03-14T04:15:30.243965
Yang Wan,0.85,2026-03-14T04:15:30.243968
Nitin Kumar Goel,0.0,2026-03-14T04:15:30.243971
Ünal Ege Gaznepoglu,0.0,2026-03-14T04:15:30.243975
Arseniy Andreyev,0.0,2026-03-14T04:15:30.243978
Shengnan Lu,0.0,2026-03-14T04:15:30.243981
Motoki Kitahara,0.0,2026-03-14T04:15:30.243984
Torild van Eck,0.0,2026-03-14T04:15:30.243987
Hassan Sawaf,0.0,2026-03-14T04:15:30.243991
Noah Shutty,0.0,2026-03-14T04:15:30.243993
Xiaoye Wu,0.0,2026-03-14T04:15:30.243996
Guangzhi Qu,0.0,2026-03-14T04:15:30.244000
Daniel Pilaud,0.0,2026-03-14T04:15:30.244002
Takenori Hara,0.0,2026-03-14T04:15:30.244005
Wenjia Meng,0.0,2026-03-14T04:15:30.244008
Muhammed Enes Özver,0.0,2026-03-14T04:15:30.244011
Jyoti Dalal,0.0,2026-03-14T04:15:30.244014
Daisuke Someda,0.0,2026-03-14T04:15:30.244018
Taerim Lee,1.0,2026-03-14T04:15:30.244021
Partha Pratim Talukdar,0.0,2026-03-14T04:15:30.244024
Enxu Li,0.0,2026-03-14T04:15:30.244027
Andreas Madsen,0.0,2026-03-14T04:15:30.244030
Shifeng Pan,0.0,2026-03-14T04:15:30.244033
Ori Plonsky,0.0,2026-03-14T04:15:30.244036
Todd A. Carter,0.0,2026-03-14T04:15:30.244038
Luca Romelli,0.0,2026-03-14T04:15:30.244042
Zhijing Sun,0.0,2026-03-14T04:15:30.244045
David Corominas,0.0,2026-03-14T04:15:30.244048
Shoji Hirano,0.0,2026-03-14T04:15:30.244050
Shipra Panda,0.0,2026-03-14T04:15:30.244053
Jiaqiang Chen,0.0,2026-03-14T04:15:30.244056
Marco Barbosa,0.0,2026-03-14T04:15:30.244059
Andreas Rene Fender,0.0,2026-03-14T04:15:30.244062
Zhen Hai,0.0,2026-03-14T04:15:30.244065
Tomasz Radzik,0.0,2026-03-14T04:15:30.244068
Jiongcheng Li,0.0,2026-03-14T04:15:30.244071
Ibraheem Alhashim,0.0,2026-03-14T04:15:30.244074
Mathru Janakiraman,0.0,2026-03-14T04:15:30.244077
Jungin Lee,1.0,2026-03-14T04:15:30.244080
Sarbani Ghose,0.0,2026-03-14T04:15:30.244083
