name,score,updated_at
Chenxu Wang,0.0,2026-03-14T08:34:11.653323
Artem L. Ponomarev,0.0,2026-03-14T08:34:11.653335
Shaarif Sajid,0.0,2026-03-14T08:34:11.653340
Haoqiang Huang,0.0,2026-03-14T08:34:11.653343
Naoto Iwamoto,0.0,2026-03-14T08:34:11.653346
Eui-Nam Huh,1.0,2026-03-14T08:34:11.653350
Mengjou Lin,0.0,2026-03-14T08:34:11.653353
Shoji Shiomoto,0.0,2026-03-14T08:34:11.653357
Yabin Zheng,0.0,2026-03-14T08:34:11.653360
Reo Gakumi,0.0,2026-03-14T08:34:11.653363
Adithya Parandhaman,0.0,2026-03-14T08:34:11.653367
Malayandi Palan,0.0,2026-03-14T08:34:11.653370
Mark S. Redfern,0.0,2026-03-14T08:34:11.653373
Joseph Auckley,0.0,2026-03-14T08:34:11.653376
Aruni Nisansala,0.0,2026-03-14T08:34:11.653379
Seyed Mohsen Hosseini,0.0,2026-03-14T08:34:11.653382
Julita Vassileva,0.0,2026-03-14T08:34:11.653385
Wilfred R. Pigeon,0.0,2026-03-14T08:34:11.653389
Tiantian Wang,0.0,2026-03-14T08:34:11.653392
Dani Bergey,0.0,2026-03-14T08:34:11.653395
Zichuan Liu,0.0,2026-03-14T08:34:11.653398
Konstantin Schütze,0.0,2026-03-14T08:34:11.653402
Daniel Friedman,0.0,2026-03-14T08:34:11.653405
Wenjin Li,0.0,2026-03-14T08:34:11.653408
Andreas Prodromou,0.0,2026-03-14T08:34:11.653411
James W. Brown,0.0,2026-03-14T08:34:11.653414
Johanna Mercurio,0.0,2026-03-14T08:34:11.653417
Karin Jurkat-Rott,0.0,2026-03-14T08:34:11.653420
Francisco Hernández,0.0,2026-03-14T08:34:11.653423
Wentao Xu,0.0,2026-03-14T08:34:11.653426
Sai Keerthana Karnam,0.0,2026-03-14T08:34:11.653429
Aaryan Shah,0.0,2026-03-14T08:34:11.653432
Amnon Shabo,0.0,2026-03-14T08:34:11.653435
